2018-06-26 08:22:50,310 __main__             81 [INFO] [main] start 
2018-06-26 08:39:22,396 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_EDUCATION_TYPE 
2018-06-26 08:39:23,861 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_FAMILY_STATUS 
2018-06-26 08:39:25,287 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_HOUSING_TYPE 
2018-06-26 08:39:26,730 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_INCOME_TYPE 
2018-06-26 08:39:28,164 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_TYPE_SUITE 
2018-06-26 08:39:29,611 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category OCCUPATION_TYPE 
2018-06-26 08:39:31,072 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category ORGANIZATION_TYPE 
2018-06-26 08:39:32,675 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category WALLSMATERIAL_MODE 
2018-06-26 08:39:34,134 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category WEEKDAY_APPR_PROCESS_START 
2018-06-26 08:39:35,621 __main__             112 [INFO] [main] encoded training shape is (307511, 761) 
2018-06-26 08:39:35,622 __main__             113 [INFO] [main] encoded test shape is (48740, 761) 
2018-06-26 08:39:47,433 __main__             167 [INFO] [main] params: {'alpha': 0.05, 'batch_norm': (False, True), 'dropout': (0.1, 0.3), 'hidden_layer_sizes': (250, 40), 'learning_rate_init': 0.001, 'max_iter': 200, 'random_state': 0, 'solver': 'adam'} 
2018-06-26 08:41:37,352 __main__.myMLPClassifier.IntervalEvaluation             45 [INFO] [on_epoch_end] interval evaluation - epoch: 0 - score: 0.679694 
2018-06-26 08:43:06,488 __main__.myMLPClassifier.IntervalEvaluation             45 [INFO] [on_epoch_end] interval evaluation - epoch: 1 - score: 0.710290 
2018-06-26 08:44:34,240 __main__.myMLPClassifier.IntervalEvaluation             45 [INFO] [on_epoch_end] interval evaluation - epoch: 2 - score: 0.731175 
2018-06-26 08:46:01,711 __main__.myMLPClassifier.IntervalEvaluation             45 [INFO] [on_epoch_end] interval evaluation - epoch: 3 - score: 0.737015 
2018-06-26 08:47:30,015 __main__.myMLPClassifier.IntervalEvaluation             45 [INFO] [on_epoch_end] interval evaluation - epoch: 4 - score: 0.738385 
2018-06-26 08:48:59,042 __main__.myMLPClassifier.IntervalEvaluation             45 [INFO] [on_epoch_end] interval evaluation - epoch: 5 - score: 0.744202 
2018-06-26 08:50:28,095 __main__.myMLPClassifier.IntervalEvaluation             45 [INFO] [on_epoch_end] interval evaluation - epoch: 6 - score: 0.752703 
2018-06-26 08:51:58,478 __main__.myMLPClassifier.IntervalEvaluation             45 [INFO] [on_epoch_end] interval evaluation - epoch: 7 - score: 0.752635 
2018-06-26 08:53:28,538 __main__.myMLPClassifier.IntervalEvaluation             45 [INFO] [on_epoch_end] interval evaluation - epoch: 8 - score: 0.754278 
2018-06-26 08:54:50,680 __main__.myMLPClassifier.IntervalEvaluation             45 [INFO] [on_epoch_end] interval evaluation - epoch: 9 - score: 0.756985 
2018-06-26 08:56:10,792 __main__.myMLPClassifier.IntervalEvaluation             45 [INFO] [on_epoch_end] interval evaluation - epoch: 10 - score: 0.757758 
2018-06-26 08:57:31,451 __main__.myMLPClassifier.IntervalEvaluation             45 [INFO] [on_epoch_end] interval evaluation - epoch: 11 - score: 0.757444 
2018-06-26 08:58:52,686 __main__.myMLPClassifier.IntervalEvaluation             45 [INFO] [on_epoch_end] interval evaluation - epoch: 12 - score: 0.753958 
2018-06-26 08:58:59,479 __main__             184 [DEBUG] [main] auc : 0.7539579365509395 
2018-06-26 09:01:29,493 __main__             87 [INFO] [main] start 
2018-06-26 09:01:29,493 __main__.DataIO             32 [INFO] [read_csv] read csv file from ../inputs/my_train_2.csv 
2018-06-26 09:02:03,410 __main__             87 [INFO] [main] start 
2018-06-26 09:02:03,410 __main__.DataIO             32 [INFO] [read_csv] read csv file from ../inputs/my_train_2.csv 
2018-06-26 09:02:36,882 __main__.DataIO             35 [INFO] [read_csv] successfully read 
2018-06-26 09:02:36,882 __main__.DataIO             32 [INFO] [read_csv] read csv file from ../inputs/my_test_2.csv 
2018-06-26 09:02:41,818 __main__.DataIO             35 [INFO] [read_csv] successfully read 
2018-06-26 09:02:41,818 __main__             102 [INFO] [main] removing the categorical features which                are contained only by training set... 
2018-06-26 09:02:44,296 __main__             105 [INFO] [main] normalizing inputs... 
2018-06-26 09:03:17,315 __main__.HomeCreditPreprocessor             173 [INFO] [onehot_encoding] encoding dataframe as onehot style 
2018-06-26 09:03:17,317 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category CODE_GENDER 
2018-06-26 09:03:21,730 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category EMERGENCYSTATE_MODE 
2018-06-26 09:03:23,134 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category FLAG_OWN_CAR 
2018-06-26 09:03:24,512 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category FLAG_OWN_REALTY 
2018-06-26 09:03:25,893 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category FONDKAPREMONT_MODE 
2018-06-26 09:03:27,277 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category HOUSETYPE_MODE 
2018-06-26 09:03:28,667 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_CONTRACT_TYPE 
2018-06-26 09:03:30,034 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_EDUCATION_TYPE 
2018-06-26 09:03:31,420 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_FAMILY_STATUS 
2018-06-26 09:03:32,788 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_HOUSING_TYPE 
2018-06-26 09:03:34,175 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_INCOME_TYPE 
2018-06-26 09:03:35,561 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_TYPE_SUITE 
2018-06-26 09:03:36,948 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category OCCUPATION_TYPE 
2018-06-26 09:03:38,347 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category ORGANIZATION_TYPE 
2018-06-26 09:03:39,878 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category WALLSMATERIAL_MODE 
2018-06-26 09:03:41,290 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category WEEKDAY_APPR_PROCESS_START 
2018-06-26 09:03:42,724 __main__             113 [INFO] [main] encoded training shape is (307511, 761) 
2018-06-26 09:03:42,725 __main__             114 [INFO] [main] encoded test shape is (48740, 761) 
2018-06-26 09:03:53,984 __main__             168 [INFO] [main] params: {'alpha': 0.05, 'batch_norm': (False, True), 'dropout': (0.1, 0.3), 'hidden_layer_sizes': (250, 40), 'learning_rate_init': 0.001, 'max_iter': 200, 'random_state': 0, 'solver': 'sgd'} 
2018-06-26 09:05:22,839 __main__.myMLPClassifier.IntervalEvaluation             45 [INFO] [on_epoch_end] interval evaluation - epoch: 0 - score: 0.505724 
2018-06-26 09:06:30,808 __main__.myMLPClassifier.IntervalEvaluation             45 [INFO] [on_epoch_end] interval evaluation - epoch: 1 - score: 0.506496 
2018-06-26 09:07:38,366 __main__.myMLPClassifier.IntervalEvaluation             45 [INFO] [on_epoch_end] interval evaluation - epoch: 2 - score: 0.506628 
2018-06-26 09:08:45,815 __main__.myMLPClassifier.IntervalEvaluation             45 [INFO] [on_epoch_end] interval evaluation - epoch: 3 - score: 0.506492 
2018-06-26 09:09:35,253 __main__             87 [INFO] [main] start 
2018-06-26 09:09:35,253 __main__.DataIO             32 [INFO] [read_csv] read csv file from ../inputs/my_train_2.csv 
2018-06-26 09:10:08,994 __main__.DataIO             35 [INFO] [read_csv] successfully read 
2018-06-26 09:10:08,994 __main__.DataIO             32 [INFO] [read_csv] read csv file from ../inputs/my_test_2.csv 
2018-06-26 09:10:14,066 __main__.DataIO             35 [INFO] [read_csv] successfully read 
2018-06-26 09:10:14,066 __main__             102 [INFO] [main] removing the categorical features which                are contained only by training set... 
2018-06-26 09:10:16,454 __main__             105 [INFO] [main] normalizing inputs... 
2018-06-26 09:10:49,127 __main__.HomeCreditPreprocessor             173 [INFO] [onehot_encoding] encoding dataframe as onehot style 
2018-06-26 09:10:49,128 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category CODE_GENDER 
2018-06-26 09:10:53,283 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category EMERGENCYSTATE_MODE 
2018-06-26 09:10:54,574 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category FLAG_OWN_CAR 
2018-06-26 09:10:55,907 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category FLAG_OWN_REALTY 
2018-06-26 09:10:57,332 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category FONDKAPREMONT_MODE 
2018-06-26 09:10:58,644 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category HOUSETYPE_MODE 
2018-06-26 09:10:59,920 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_CONTRACT_TYPE 
2018-06-26 09:11:01,209 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_EDUCATION_TYPE 
2018-06-26 09:11:02,493 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_FAMILY_STATUS 
2018-06-26 09:11:03,780 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_HOUSING_TYPE 
2018-06-26 09:11:05,052 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_INCOME_TYPE 
2018-06-26 09:11:06,340 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_TYPE_SUITE 
2018-06-26 09:11:07,604 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category OCCUPATION_TYPE 
2018-06-26 09:11:08,905 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category ORGANIZATION_TYPE 
2018-06-26 09:11:10,310 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category WALLSMATERIAL_MODE 
2018-06-26 09:11:11,633 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category WEEKDAY_APPR_PROCESS_START 
2018-06-26 09:11:12,941 __main__             113 [INFO] [main] encoded training shape is (307511, 761) 
2018-06-26 09:11:12,941 __main__             114 [INFO] [main] encoded test shape is (48740, 761) 
2018-06-26 09:11:24,609 __main__             167 [INFO] [main] params: {'alpha': 0.05, 'batch_norm': (False, True), 'dropout': (0.1, 0.3), 'hidden_layer_sizes': (250, 40), 'learning_rate_init': 0.0003, 'max_iter': 200, 'random_state': 0, 'solver': 'sgd'} 
2018-06-26 09:12:54,537 __main__.myMLPClassifier.IntervalEvaluation             45 [INFO] [on_epoch_end] interval evaluation - epoch: 0 - score: 0.505492 
2018-06-26 09:13:07,463 __main__             87 [INFO] [main] start 
2018-06-26 09:13:07,463 __main__.DataIO             32 [INFO] [read_csv] read csv file from ../inputs/my_train_2.csv 
2018-06-26 09:13:41,116 __main__.DataIO             35 [INFO] [read_csv] successfully read 
2018-06-26 09:13:41,116 __main__.DataIO             32 [INFO] [read_csv] read csv file from ../inputs/my_test_2.csv 
2018-06-26 09:13:46,185 __main__.DataIO             35 [INFO] [read_csv] successfully read 
2018-06-26 09:13:46,185 __main__             102 [INFO] [main] removing the categorical features which                are contained only by training set... 
2018-06-26 09:13:48,700 __main__             105 [INFO] [main] normalizing inputs... 
2018-06-26 09:14:21,866 __main__.HomeCreditPreprocessor             173 [INFO] [onehot_encoding] encoding dataframe as onehot style 
2018-06-26 09:14:21,867 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category CODE_GENDER 
2018-06-26 09:14:26,220 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category EMERGENCYSTATE_MODE 
2018-06-26 09:14:27,600 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category FLAG_OWN_CAR 
2018-06-26 09:14:28,972 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category FLAG_OWN_REALTY 
2018-06-26 09:14:30,315 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category FONDKAPREMONT_MODE 
2018-06-26 09:14:31,693 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category HOUSETYPE_MODE 
2018-06-26 09:14:33,037 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_CONTRACT_TYPE 
2018-06-26 09:14:34,369 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_EDUCATION_TYPE 
2018-06-26 09:14:35,707 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_FAMILY_STATUS 
2018-06-26 09:14:37,054 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_HOUSING_TYPE 
2018-06-26 09:14:38,410 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_INCOME_TYPE 
2018-06-26 09:14:39,773 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_TYPE_SUITE 
2018-06-26 09:14:41,110 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category OCCUPATION_TYPE 
2018-06-26 09:14:42,482 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category ORGANIZATION_TYPE 
2018-06-26 09:14:43,957 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category WALLSMATERIAL_MODE 
2018-06-26 09:14:45,342 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category WEEKDAY_APPR_PROCESS_START 
2018-06-26 09:14:46,725 __main__             113 [INFO] [main] encoded training shape is (307511, 761) 
2018-06-26 09:14:46,725 __main__             114 [INFO] [main] encoded test shape is (48740, 761) 
2018-06-26 09:14:58,065 __main__             167 [INFO] [main] params: {'alpha': 0.05, 'batch_norm': (False, True), 'dropout': (0.1, 0.3), 'hidden_layer_sizes': (250, 40), 'learning_rate_init': 0.003, 'max_iter': 200, 'random_state': 0, 'solver': 'sgd'} 
2018-06-26 09:16:28,602 __main__.myMLPClassifier.IntervalEvaluation             45 [INFO] [on_epoch_end] interval evaluation - epoch: 0 - score: 0.507978 
2018-06-26 09:16:57,691 __main__             87 [INFO] [main] start 
2018-06-26 09:16:57,691 __main__.DataIO             32 [INFO] [read_csv] read csv file from ../inputs/my_train_2.csv 
2018-06-26 09:17:30,519 __main__.DataIO             35 [INFO] [read_csv] successfully read 
2018-06-26 09:17:30,519 __main__.DataIO             32 [INFO] [read_csv] read csv file from ../inputs/my_test_2.csv 
2018-06-26 09:17:35,425 __main__.DataIO             35 [INFO] [read_csv] successfully read 
2018-06-26 09:17:35,425 __main__             102 [INFO] [main] removing the categorical features which                are contained only by training set... 
2018-06-26 09:17:37,986 __main__             105 [INFO] [main] normalizing inputs... 
2018-06-26 09:18:11,045 __main__.HomeCreditPreprocessor             173 [INFO] [onehot_encoding] encoding dataframe as onehot style 
2018-06-26 09:18:11,046 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category CODE_GENDER 
2018-06-26 09:18:15,206 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category EMERGENCYSTATE_MODE 
2018-06-26 09:18:16,525 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category FLAG_OWN_CAR 
2018-06-26 09:18:17,821 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category FLAG_OWN_REALTY 
2018-06-26 09:18:19,092 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category FONDKAPREMONT_MODE 
2018-06-26 09:18:20,375 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category HOUSETYPE_MODE 
2018-06-26 09:18:21,663 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_CONTRACT_TYPE 
2018-06-26 09:18:22,936 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_EDUCATION_TYPE 
2018-06-26 09:18:24,219 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_FAMILY_STATUS 
2018-06-26 09:18:25,486 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_HOUSING_TYPE 
2018-06-26 09:18:26,761 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_INCOME_TYPE 
2018-06-26 09:18:28,039 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_TYPE_SUITE 
2018-06-26 09:18:29,316 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category OCCUPATION_TYPE 
2018-06-26 09:18:30,595 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category ORGANIZATION_TYPE 
2018-06-26 09:18:31,997 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category WALLSMATERIAL_MODE 
2018-06-26 09:18:33,317 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category WEEKDAY_APPR_PROCESS_START 
2018-06-26 09:18:34,640 __main__             113 [INFO] [main] encoded training shape is (307511, 761) 
2018-06-26 09:18:34,640 __main__             114 [INFO] [main] encoded test shape is (48740, 761) 
2018-06-26 09:18:46,101 __main__             167 [INFO] [main] params: {'alpha': 0.05, 'batch_norm': (False, True), 'dropout': (0.1, 0.3), 'hidden_layer_sizes': (250, 40), 'learning_rate_init': 0.03, 'max_iter': 200, 'random_state': 0, 'solver': 'sgd'} 
2018-06-26 09:20:17,098 __main__.myMLPClassifier.IntervalEvaluation             45 [INFO] [on_epoch_end] interval evaluation - epoch: 0 - score: 0.584350 
2018-06-26 09:21:27,055 __main__.myMLPClassifier.IntervalEvaluation             45 [INFO] [on_epoch_end] interval evaluation - epoch: 1 - score: 0.598091 
2018-06-26 09:22:36,652 __main__.myMLPClassifier.IntervalEvaluation             45 [INFO] [on_epoch_end] interval evaluation - epoch: 2 - score: 0.605571 
2018-06-26 09:23:14,658 __main__             87 [INFO] [main] start 
2018-06-26 09:23:14,658 __main__.DataIO             32 [INFO] [read_csv] read csv file from ../inputs/my_train_2.csv 
2018-06-26 09:23:48,592 __main__.DataIO             35 [INFO] [read_csv] successfully read 
2018-06-26 09:23:48,592 __main__.DataIO             32 [INFO] [read_csv] read csv file from ../inputs/my_test_2.csv 
2018-06-26 09:23:53,622 __main__.DataIO             35 [INFO] [read_csv] successfully read 
2018-06-26 09:23:53,622 __main__             102 [INFO] [main] removing the categorical features which                are contained only by training set... 
2018-06-26 09:23:56,103 __main__             105 [INFO] [main] normalizing inputs... 
2018-06-26 09:24:28,864 __main__.HomeCreditPreprocessor             173 [INFO] [onehot_encoding] encoding dataframe as onehot style 
2018-06-26 09:24:28,865 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category CODE_GENDER 
2018-06-26 09:24:33,243 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category EMERGENCYSTATE_MODE 
2018-06-26 09:24:34,601 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category FLAG_OWN_CAR 
2018-06-26 09:24:35,917 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category FLAG_OWN_REALTY 
2018-06-26 09:24:37,235 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category FONDKAPREMONT_MODE 
2018-06-26 09:24:38,563 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category HOUSETYPE_MODE 
2018-06-26 09:24:39,912 __main__.HomeCreditPreprocessor             179 [DEBUG] [onehot_encoding] encoding the category NAME_CONTRACT_TYPE 
